r_1,x_1,r_2,T,gamma_1,gamma_2
13.7405,0.14,4.5972,416.134,-0.368584149,-0.022027841
13.7405,0.15,4.5972,416.712,-0.352830913,-0.024647264
13.7405,0.16,4.5972,417.301,-0.337802721,-0.027349614
13.7405,0.17,4.5972,417.9,-0.323454338,-0.030127304
13.7405,0.18,4.5972,418.511,-0.309747738,-0.03297474
13.7405,0.19,4.5972,419.133,-0.296643439,-0.035885242
13.7405,0.2,4.5972,419.765,-0.284109794,-0.03885622
13.7405,0.21,4.5972,420.409,-0.272111919,-0.041881931
13.7405,0.22,4.5972,421.065,-0.260623481,-0.044957618
13.7405,0.23,4.5972,421.731,-0.249615872,-0.048079517
13.7405,0.24,4.5972,422.41,-0.239064622,-0.051244875
13.7405,0.25,4.5972,423.1,-0.228946607,-0.05444985
13.7405,0.26,4.5972,423.802,-0.21923993,-0.057692674
13.7405,0.27,4.5972,424.516,-0.209923818,-0.060968368
13.7405,0.28,4.5972,425.243,-0.200979743,-0.064276156
13.7405,0.29,4.5972,425.982,-0.192390075,-0.06761204
13.7405,0.3,4.5972,426.735,-0.184138006,-0.070975192
13.7405,0.31,4.5972,427.5,-0.176208679,-0.07436262
13.7405,0.32,4.5972,428.28,-0.168587897,-0.07777237
13.7405,0.33,4.5972,429.073,-0.161260898,-0.081203548
13.7405,0.34,4.5972,429.881,-0.154217015,-0.084653069
13.7405,0.35,4.5972,430.703,-0.147441404,-0.088121083
13.7405,0.36,4.5972,431.541,-0.140924368,-0.091604454
13.7405,0.37,4.5972,432.395,-0.134655453,-0.095102201
13.7405,0.38,4.5972,433.264,-0.128623456,-0.098612226
13.7405,0.39,4.5972,434.151,-0.122819824,-0.102135721
13.7405,0.4,4.5972,435.055,-0.117234061,-0.105669452
13.7405,0.41,4.5972,435.976,-0.111859365,-0.109212369
13.7405,0.42,4.5972,436.917,-0.106686951,-0.112763405
13.7405,0.43,4.5972,437.876,-0.101709411,-0.116322603
13.7405,0.44,4.5972,438.855,-0.096919574,-0.119887749
13.7405,0.45,4.5972,439.856,-0.092309387,-0.123458863
13.7405,0.46,4.5972,440.877,-0.087873203,-0.127034827
13.7405,0.47,4.5972,441.921,-0.08360446,-0.130614508
13.7405,0.48,4.5972,442.989,-0.079497856,-0.134196757
13.7405,0.49,4.5972,444.08,-0.075546083,-0.137782702
13.7405,0.5,4.5972,445.197,-0.071745227,-0.141368883
13.7405,0.51,4.5972,446.341,-0.068090422,-0.14495641
13.7405,0.52,4.5972,447.512,-0.064575855,-0.148544093
13.7405,0.53,4.5972,448.713,-0.061195847,-0.152130721
13.7405,0.54,4.5972,449.943,-0.05794802,-0.155716238
13.7405,0.55,4.5972,451.206,-0.054826899,-0.159300585
13.7405,0.56,4.5972,452.502,-0.051828174,-0.162882525
13.7405,0.57,4.5972,453.833,-0.048947627,-0.166461987
13.7405,0.58,4.5972,455.202,-0.046183215,-0.170037713
13.7405,0.59,4.5972,456.609,-0.043529824,-0.173608427
13.7405,0.6,4.5972,458.058,-0.040983466,-0.177175222
13.7405,0.61,4.5972,459.55,-0.038542303,-0.180736813
13.7405,0.62,4.5972,461.088,-0.036202473,-0.184293099
13.7405,0.63,4.5972,462.675,-0.033961209,-0.187842771
13.7405,0.64,4.5972,464.313,-0.031814765,-0.191385712
13.7405,0.65,4.5972,466.007,-0.029760483,-0.194920592
13.7405,0.66,4.5972,467.759,-0.027796776,-0.1984485
13.7405,0.67,4.5972,469.574,-0.025919014,-0.201966868
13.7405,0.68,4.5972,471.455,-0.024126723,-0.205476782
13.7405,0.69,4.5972,473.407,-0.022415358,-0.208978107
13.7405,0.7,4.5972,475.436,-0.020784509,-0.212468236
13.7405,0.71,4.5972,477.546,-0.019230731,-0.215947009
13.7405,0.72,4.5972,479.744,-0.01775265,-0.219415509
13.7405,0.73,4.5972,482.037,-0.016347902,-0.222871088
13.7405,0.74,4.5972,484.432,-0.015013135,-0.226313571
13.7405,0.75,4.5972,486.938,-0.013749087,-0.229742778
13.7405,0.76,4.5972,489.563,-0.012551441,-0.233158534
13.7405,0.77,4.5972,492.318,-0.011418949,-0.236558126
13.7405,0.78,4.5972,495.214,-0.010350381,-0.239941348
13.7405,0.79,4.5972,498.264,-0.009343515,-0.24330927
13.7405,0.8,4.5972,501.482,-0.008397158,-0.246657858
13.7405,0.81,4.5972,504.882,-0.007509123,-0.249988165
13.7405,0.82,4.5972,508.482,-0.006679257,-0.253297393
13.7405,0.83,4.5972,512.301,-0.005904397,-0.256586587
13.7405,0.84,4.5972,516.358,-0.005183411,-0.259852921
13.7405,0.85,4.5972,520.674,-0.004515178,-0.263097433
13.7405,0.86,4.5972,525.271,-0.00389859,-0.266317267
13.7405,0.87,4.5972,530.173,-0.003332547,-0.269510841
13.7405,0.88,4.5972,535.398,-0.002814958,-0.272680494
13.7405,0.89,4.5972,540.966,-0.002344747,-0.27582465
13.7405,0.9,4.5972,546.888,-0.001921846,-0.278943036
13.7405,0.91,4.5972,553.167,-0.00154319,-0.28203803
13.7405,0.92,4.5972,559.789,-0.00120873,-0.285113374
13.7405,0.93,4.5972,566.727,-0.000917421,-0.288170192
13.7405,0.94,4.5972,573.929,-0.000669224,-0.291216311
13.7405,0.95,4.5972,581.323,-0.000460106,-0.294254289
13.7405,0.96,4.5972,588.816,-0.000292043,-0.297294794
13.7405,0.97,4.5972,596.3,-0.000163013,-0.300343221
13.7405,0.98,4.5972,603.658,-7.2003e-05,-0.303407742
13.7405,0.99,4.5972,610.768,-1.8e-05,-0.306493911
13.7405,1.0,4.5972,617.423,0.0,-0.309612803
4.5972,0.0,13.7405,617.423,-0.309612803,0.0
4.5972,0.01,13.7405,610.768,-0.306493911,-1.8e-05
4.5972,0.02,13.7405,603.658,-0.303407742,-7.2003e-05
4.5972,0.03,13.7405,596.3,-0.300343221,-0.000163013
4.5972,0.04,13.7405,588.816,-0.297294794,-0.000292043
4.5972,0.05,13.7405,581.323,-0.294254289,-0.000460106
4.5972,0.06,13.7405,573.929,-0.291216311,-0.000669224
4.5972,0.07,13.7405,566.727,-0.288170192,-0.000917421
4.5972,0.08,13.7405,559.789,-0.285113374,-0.00120873
4.5972,0.09,13.7405,553.167,-0.28203803,-0.00154319
4.5972,0.1,13.7405,546.888,-0.278943036,-0.001921846
4.5972,0.11,13.7405,540.966,-0.27582465,-0.002344747
4.5972,0.12,13.7405,535.398,-0.272680494,-0.002814958
4.5972,0.13,13.7405,530.173,-0.269510841,-0.003332547
4.5972,0.14,13.7405,525.271,-0.266317267,-0.00389859
4.5972,0.15,13.7405,520.674,-0.263097433,-0.004515178
4.5972,0.16,13.7405,516.358,-0.259852921,-0.005183411
4.5972,0.17,13.7405,512.301,-0.256586587,-0.005904397
4.5972,0.18,13.7405,508.482,-0.253297393,-0.006679257
4.5972,0.19,13.7405,504.882,-0.249988165,-0.007509123
4.5972,0.2,13.7405,501.482,-0.246657858,-0.008397158
4.5972,0.21,13.7405,498.264,-0.24330927,-0.009343515
4.5972,0.22,13.7405,495.214,-0.239941348,-0.010350381
4.5972,0.23,13.7405,492.318,-0.236558126,-0.011418949
4.5972,0.24,13.7405,489.563,-0.233158534,-0.012551441
4.5972,0.25,13.7405,486.938,-0.229742778,-0.013749087
4.5972,0.26,13.7405,484.432,-0.226313571,-0.015013135
4.5972,0.27,13.7405,482.037,-0.222871088,-0.016347902
4.5972,0.28,13.7405,479.744,-0.219415509,-0.01775265
4.5972,0.29,13.7405,477.546,-0.215947009,-0.019230731
4.5972,0.3,13.7405,475.436,-0.212468236,-0.020784509
4.5972,0.31,13.7405,473.407,-0.208978107,-0.022415358
4.5972,0.32,13.7405,471.455,-0.205476782,-0.024126723
4.5972,0.33,13.7405,469.574,-0.201966868,-0.025919014
4.5972,0.34,13.7405,467.759,-0.1984485,-0.027796776
4.5972,0.35,13.7405,466.007,-0.194920592,-0.029760483
4.5972,0.36,13.7405,464.313,-0.191385712,-0.031814765
4.5972,0.37,13.7405,462.675,-0.187842771,-0.033961209
4.5972,0.38,13.7405,461.088,-0.184293099,-0.036202473
4.5972,0.39,13.7405,459.55,-0.180736813,-0.038542303
4.5972,0.4,13.7405,458.058,-0.177175222,-0.040983466
4.5972,0.41,13.7405,456.609,-0.173608427,-0.043529824
4.5972,0.42,13.7405,455.202,-0.170037713,-0.046183215
4.5972,0.43,13.7405,453.833,-0.166461987,-0.048947627
4.5972,0.44,13.7405,452.502,-0.162882525,-0.051828174
4.5972,0.45,13.7405,451.206,-0.159300585,-0.054826899
4.5972,0.46,13.7405,449.943,-0.155716238,-0.05794802
4.5972,0.47,13.7405,448.713,-0.152130721,-0.061195847
4.5972,0.48,13.7405,447.512,-0.148544093,-0.064575855
4.5972,0.49,13.7405,446.341,-0.14495641,-0.068090422
4.5972,0.5,13.7405,445.197,-0.141368883,-0.071745227
4.5972,0.51,13.7405,444.08,-0.137782702,-0.075546083
4.5972,0.52,13.7405,442.989,-0.134196757,-0.079497856
4.5972,0.53,13.7405,441.921,-0.130614508,-0.08360446
4.5972,0.54,13.7405,440.877,-0.127034827,-0.087873203
4.5972,0.55,13.7405,439.856,-0.123458863,-0.092309387
4.5972,0.56,13.7405,438.855,-0.119887749,-0.096919574
4.5972,0.57,13.7405,437.876,-0.116322603,-0.101709411
4.5972,0.58,13.7405,436.917,-0.112763405,-0.106686951
4.5972,0.59,13.7405,435.976,-0.109212369,-0.111859365
4.5972,0.6,13.7405,435.055,-0.105669452,-0.117234061
4.5972,0.61,13.7405,434.151,-0.102135721,-0.122819824
4.5972,0.62,13.7405,433.264,-0.098612226,-0.128623456
4.5972,0.63,13.7405,432.395,-0.095102201,-0.134655453
4.5972,0.64,13.7405,431.541,-0.091604454,-0.140924368
4.5972,0.65,13.7405,430.703,-0.088121083,-0.147441404
4.5972,0.66,13.7405,429.881,-0.084653069,-0.154217015
4.5972,0.67,13.7405,429.073,-0.081203548,-0.161260898
4.5972,0.68,13.7405,428.28,-0.07777237,-0.168587897
4.5972,0.69,13.7405,427.5,-0.07436262,-0.176208679
4.5972,0.7,13.7405,426.735,-0.070975192,-0.184138006
4.5972,0.71,13.7405,425.982,-0.06761204,-0.192390075
4.5972,0.72,13.7405,425.243,-0.064276156,-0.200979743
4.5972,0.73,13.7405,424.516,-0.060968368,-0.209923818
4.5972,0.74,13.7405,423.802,-0.057692674,-0.21923993
4.5972,0.75,13.7405,423.1,-0.05444985,-0.228946607
4.5972,0.76,13.7405,422.41,-0.051244875,-0.239064622
4.5972,0.77,13.7405,421.731,-0.048079517,-0.249615872
4.5972,0.78,13.7405,421.065,-0.044957618,-0.260623481
4.5972,0.79,13.7405,420.409,-0.041881931,-0.272111919
4.5972,0.8,13.7405,419.765,-0.03885622,-0.284109794
4.5972,0.81,13.7405,419.133,-0.035885242,-0.296643439
4.5972,0.82,13.7405,418.511,-0.03297474,-0.309747738
4.5972,0.83,13.7405,417.9,-0.030127304,-0.323454338
4.5972,0.84,13.7405,417.301,-0.027349614,-0.337802721
4.5972,0.85,13.7405,416.712,-0.024647264,-0.352830913
4.5972,0.86,13.7405,416.134,-0.022027841,-0.368584149
4.5972,0.87,13.7405,415.568,-0.019497854,-0.385109692
4.5972,0.88,13.7405,415.012,-0.017064779,-0.402460128
4.5972,0.89,13.7405,414.468,-0.014739089,-0.420693981
4.5972,0.9,13.7405,413.936,-0.012528151,-0.439871787
4.5972,0.91,13.7405,413.415,-0.010445363,-0.460065972
4.5972,0.92,13.7405,412.906,-0.008500023,-0.481350967
4.5972,0.93,13.7405,412.409,-0.006708451,-0.503813599
4.5972,0.94,13.7405,411.925,-0.005084906,-0.52754461
4.5972,0.95,13.7405,411.454,-0.003646641,-0.552649856
4.5972,0.96,13.7405,410.997,-0.002411906,-0.579243661
4.5972,0.97,13.7405,410.554,-0.001402984,-0.607457677
4.5972,0.98,13.7405,410.126,-0.000646209,-0.637436258
4.5972,0.99,13.7405,409.714,-0.000167014,-0.669340814
4.5972,1.0,13.7405,409.319,0.0,-0.703355105
13.5084,0.0,8.5462,489.517,0.184984674,0.0
13.5084,0.01,8.5462,489.948,0.178330269,3e-05
13.5084,0.02,8.5462,490.382,0.171892361,0.000129992
13.5084,0.03,8.5462,490.819,0.165666969,0.000279961
13.5084,0.04,8.5462,491.258,0.159632769,0.00048988
13.5084,0.05,8.5462,491.701,0.153802048,0.000749719
13.5084,0.06,8.5462,492.147,0.148152728,0.001059439
13.5084,0.07,8.5462,492.597,0.142696762,0.001428979
13.5084,0.08,8.5462,493.051,0.137411356,0.001838309
13.5084,0.09,8.5462,493.509,0.132290623,0.002287382
13.5084,0.1,8.5462,493.971,0.127346053,0.002776143
13.5084,0.11,8.5462,494.438,0.122562706,0.003314501
13.5084,0.12,8.5462,494.909,0.117925248,0.003882454
13.5084,0.13,8.5462,495.386,0.11344475,0.004489905
13.5084,0.14,8.5462,495.868,0.109105494,0.005126835
13.5084,0.15,8.5462,496.356,0.104918418,0.005803129
13.5084,0.16,8.5462,496.849,0.100858396,0.006498837
13.5084,0.17,8.5462,497.349,0.09693613,0.007233773
13.5084,0.18,8.5462,497.854,0.093135089,0.007988011
13.5084,0.19,8.5462,498.366,0.089465862,0.008771418
13.5084,0.2,8.5462,498.885,0.085920783,0.009574022
13.5084,0.21,8.5462,499.411,0.082492013,0.010395776
13.5084,0.22,8.5462,499.945,0.079171559,0.01124652
13.5084,0.23,8.5462,500.485,0.075960541,0.0121163
13.5084,0.24,8.5462,501.034,0.072860051,0.012995195
13.5084,0.25,8.5462,501.591,0.069861827,0.013902905
13.5084,0.26,8.5462,502.157,0.06696682,0.014819645
13.5084,0.27,8.5462,502.731,0.064166577,0.015745388
13.5084,0.28,8.5462,503.314,0.061461918,0.016689945
13.5084,0.29,8.5462,503.907,0.058853643,0.01765326
13.5084,0.3,8.5462,504.509,0.056333073,0.018615649
13.5084,0.31,8.5462,505.121,0.053891416,0.019596724
13.5084,0.32,8.5462,505.744,0.051538764,0.020576837
13.5084,0.33,8.5462,506.378,0.049275761,0.021565778
13.5084,0.34,8.5462,507.023,0.047083948,0.022573295
13.5084,0.35,8.5462,507.68,0.044963805,0.023579799
13.5084,0.36,8.5462,508.348,0.042925381,0.02458529
13.5084,0.37,8.5462,509.029,0.040959585,0.025599518
13.5084,0.38,8.5462,509.723,0.039057238,0.026612719
13.5084,0.39,8.5462,510.43,0.037228345,0.027634622
13.5084,0.4,8.5462,511.151,0.035463664,0.028655482
13.5084,0.41,8.5462,511.887,0.033763542,0.0296753
13.5084,0.42,8.5462,512.637,0.032128314,0.030703778
13.5084,0.43,8.5462,513.403,0.030558303,0.03172151
13.5084,0.44,8.5462,514.184,0.029034393,0.032738209
13.5084,0.45,8.5462,514.982,0.027576256,0.033753874
13.5084,0.46,8.5462,515.797,0.026174441,0.034768509
13.5084,0.47,8.5462,516.63,0.024819434,0.035772467
13.5084,0.48,8.5462,517.482,0.023521195,0.036775418
13.5084,0.49,8.5462,518.352,0.022270169,0.037767735
13.5084,0.5,8.5462,519.243,0.021066534,0.038759068
13.5084,0.51,8.5462,520.154,0.019920267,0.039739809
13.5084,0.52,8.5462,521.086,0.018811941,0.040719589
13.5084,0.53,8.5462,522.041,0.017751506,0.041688819
13.5084,0.54,8.5462,523.019,0.016729282,0.042647527
13.5084,0.55,8.5462,524.022,0.015755232,0.043595744
13.5084,0.56,8.5462,525.049,0.014819645,0.044533498
13.5084,0.57,8.5462,526.102,0.013932491,0.045451263
13.5084,0.58,8.5462,527.183,0.013074159,0.046368186
13.5084,0.59,8.5462,528.292,0.012254605,0.047265192
13.5084,0.6,8.5462,529.431,0.011473922,0.048161395
13.5084,0.61,8.5462,530.6,0.01072231,0.049028231
13.5084,0.62,8.5462,531.802,0.010009735,0.049884803
13.5084,0.63,8.5462,533.037,0.009336281,0.050731136
13.5084,0.64,8.5462,534.307,0.008692114,0.051557759
13.5084,0.65,8.5462,535.614,0.008077291,0.05236472
13.5084,0.66,8.5462,536.959,0.007491866,0.053152066
13.5084,0.67,8.5462,538.343,0.006935891,0.053929317
13.5084,0.68,8.5462,539.77,0.006409416,0.054677561
13.5084,0.69,8.5462,541.239,0.005902546,0.055406324
13.5084,0.7,8.5462,542.755,0.005435202,0.056125102
13.5084,0.71,8.5462,544.318,0.004987542,0.056805574
13.5084,0.72,8.5462,545.93,0.004559589,0.057476141
13.5084,0.73,8.5462,547.595,0.00416133,0.058117953
13.5084,0.74,8.5462,549.313,0.003792798,0.058731065
13.5084,0.75,8.5462,551.089,0.003434097,0.059324954
13.5084,0.76,8.5462,552.923,0.003105174,0.059880816
13.5084,0.77,8.5462,554.819,0.002796087,0.060417542
13.5084,0.78,8.5462,556.78,0.002506855,0.060925753
13.5084,0.79,8.5462,558.808,0.002237495,0.061405493
13.5084,0.8,8.5462,560.905,0.001988023,0.061847403
13.5084,0.81,8.5462,563.074,0.001758453,0.062260929
13.5084,0.82,8.5462,565.319,0.0015488,0.062646107
13.5084,0.83,8.5462,567.641,0.00134909,0.062993578
13.5084,0.84,8.5462,570.043,0.001169316,0.06331277
13.5084,0.85,8.5462,572.527,0.00100949,0.063594326
13.5084,0.86,8.5462,575.096,0.00085963,0.063838276
13.5084,0.87,8.5462,577.749,0.000719741,0.064044649
13.5084,0.88,8.5462,580.489,0.00059982,0.064213468
13.5084,0.89,8.5462,583.317,0.00048988,0.064354129
13.5084,0.9,8.5462,586.231,0.00039992,0.064447892
13.5084,0.91,8.5462,589.23,0.000309952,0.064513521
13.5084,0.92,8.5462,592.314,0.000239971,0.064532271
13.5084,0.93,8.5462,595.479,0.000179984,0.064522896
13.5084,0.94,8.5462,598.719,0.000129992,0.064476019
13.5084,0.95,8.5462,602.031,8.9996e-05,0.064401012
13.5084,0.96,8.5462,605.407,4.9999e-05,0.06428849
13.5084,0.97,8.5462,608.839,3e-05,0.06414782
13.5084,0.98,8.5462,612.317,1e-05,0.06397899
13.5084,0.99,8.5462,615.831,0.0,0.063781985
13.5084,1.0,8.5462,619.367,0.0,0.063575558
8.5462,0.0,13.5084,619.367,0.063575558,0.0
8.5462,0.01,13.5084,615.831,0.063781985,0.0
8.5462,0.02,13.5084,612.317,0.06397899,1e-05
8.5462,0.03,13.5084,608.839,0.06414782,3e-05
8.5462,0.04,13.5084,605.407,0.06428849,4.9999e-05
8.5462,0.05,13.5084,602.031,0.064401012,8.9996e-05
8.5462,0.06,13.5084,598.719,0.064476019,0.000129992
8.5462,0.07,13.5084,595.479,0.064522896,0.000179984
8.5462,0.08,13.5084,592.314,0.064532271,0.000239971
8.5462,0.09,13.5084,589.23,0.064513521,0.000309952
8.5462,0.1,13.5084,586.231,0.064447892,0.00039992
8.5462,0.11,13.5084,583.317,0.064354129,0.00048988
8.5462,0.12,13.5084,580.489,0.064213468,0.00059982
8.5462,0.13,13.5084,577.749,0.064044649,0.000719741
8.5462,0.14,13.5084,575.096,0.063838276,0.00085963
8.5462,0.15,13.5084,572.527,0.063594326,0.00100949
8.5462,0.16,13.5084,570.043,0.06331277,0.001169316
8.5462,0.17,13.5084,567.641,0.062993578,0.00134909
8.5462,0.18,13.5084,565.319,0.062646107,0.0015488
8.5462,0.19,13.5084,563.074,0.062260929,0.001758453
8.5462,0.2,13.5084,560.905,0.061847403,0.001988023
8.5462,0.21,13.5084,558.808,0.061405493,0.002237495
8.5462,0.22,13.5084,556.78,0.060925753,0.002506855
8.5462,0.23,13.5084,554.819,0.060417542,0.002796087
8.5462,0.24,13.5084,552.923,0.059880816,0.003105174
8.5462,0.25,13.5084,551.089,0.059324954,0.003434097
8.5462,0.26,13.5084,549.313,0.058731065,0.003792798
8.5462,0.27,13.5084,547.595,0.058117953,0.00416133
8.5462,0.28,13.5084,545.93,0.057476141,0.004559589
8.5462,0.29,13.5084,544.318,0.056805574,0.004987542
8.5462,0.3,13.5084,542.755,0.056125102,0.005435202
8.5462,0.31,13.5084,541.239,0.055406324,0.005902546
8.5462,0.32,13.5084,539.77,0.054677561,0.006409416
8.5462,0.33,13.5084,538.343,0.053929317,0.006935891
8.5462,0.34,13.5084,536.959,0.053152066,0.007491866
8.5462,0.35,13.5084,535.614,0.05236472,0.008077291
8.5462,0.36,13.5084,534.307,0.051557759,0.008692114
8.5462,0.37,13.5084,533.037,0.050731136,0.009336281
8.5462,0.38,13.5084,531.802,0.049884803,0.010009735
8.5462,0.39,13.5084,530.6,0.049028231,0.01072231
8.5462,0.4,13.5084,529.431,0.048161395,0.011473922
8.5462,0.41,13.5084,528.292,0.047265192,0.012254605
8.5462,0.42,13.5084,527.183,0.046368186,0.013074159
8.5462,0.43,13.5084,526.102,0.045451263,0.013932491
8.5462,0.44,13.5084,525.049,0.044533498,0.014819645
8.5462,0.45,13.5084,524.022,0.043595744,0.015755232
8.5462,0.46,13.5084,523.019,0.042647527,0.016729282
8.5462,0.47,13.5084,522.041,0.041688819,0.017751506
8.5462,0.48,13.5084,521.086,0.040719589,0.018811941
8.5462,0.49,13.5084,520.154,0.039739809,0.019920267
8.5462,0.5,13.5084,519.243,0.038759068,0.021066534
8.5462,0.51,13.5084,518.352,0.037767735,0.022270169
8.5462,0.52,13.5084,517.482,0.036775418,0.023521195
8.5462,0.53,13.5084,516.63,0.035772467,0.024819434
8.5462,0.54,13.5084,515.797,0.034768509,0.026174441
8.5462,0.55,13.5084,514.982,0.033753874,0.027576256
8.5462,0.56,13.5084,514.184,0.032738209,0.029034393
8.5462,0.57,13.5084,513.403,0.03172151,0.030558303
8.5462,0.58,13.5084,512.637,0.030703778,0.032128314
8.5462,0.59,13.5084,511.887,0.0296753,0.033763542
8.5462,0.6,13.5084,511.151,0.028655482,0.035463664
8.5462,0.61,13.5084,510.43,0.027634622,0.037228345
8.5462,0.62,13.5084,509.723,0.026612719,0.039057238
8.5462,0.63,13.5084,509.029,0.025599518,0.040959585
8.5462,0.64,13.5084,508.348,0.02458529,0.042925381
8.5462,0.65,13.5084,507.68,0.023579799,0.044963805
8.5462,0.66,13.5084,507.023,0.022573295,0.047083948
8.5462,0.67,13.5084,506.378,0.021565778,0.049275761
8.5462,0.68,13.5084,505.744,0.020576837,0.051538764
8.5462,0.69,13.5084,505.121,0.019596724,0.053891416
8.5462,0.7,13.5084,504.509,0.018615649,0.056333073
8.5462,0.71,13.5084,503.907,0.01765326,0.058853643
8.5462,0.72,13.5084,503.314,0.016689945,0.061461918
8.5462,0.73,13.5084,502.731,0.015745388,0.064166577
8.5462,0.74,13.5084,502.157,0.014819645,0.06696682
8.5462,0.75,13.5084,501.591,0.013902905,0.069861827
8.5462,0.76,13.5084,501.034,0.012995195,0.072860051
8.5462,0.77,13.5084,500.485,0.0121163,0.075960541
8.5462,0.78,13.5084,499.945,0.01124652,0.079171559
8.5462,0.79,13.5084,499.411,0.010395776,0.082492013
8.5462,0.8,13.5084,498.885,0.009574022,0.085920783
8.5462,0.81,13.5084,498.366,0.008771418,0.089465862
8.5462,0.82,13.5084,497.854,0.007988011,0.093135089
8.5462,0.83,13.5084,497.349,0.007233773,0.09693613
8.5462,0.84,13.5084,496.849,0.006498837,0.100858396
8.5462,0.85,13.5084,496.356,0.005803129,0.104918418
8.5462,0.86,13.5084,495.868,0.005126835,0.109105494
8.5462,0.87,13.5084,495.386,0.004489905,0.11344475
8.5462,0.88,13.5084,494.909,0.003882454,0.117925248
8.5462,0.89,13.5084,494.438,0.003314501,0.122562706
8.5462,0.9,13.5084,493.971,0.002776143,0.127346053
8.5462,0.91,13.5084,493.509,0.002287382,0.132290623
8.5462,0.92,13.5084,493.051,0.001838309,0.137411356
8.5462,0.93,13.5084,492.597,0.001428979,0.142696762
8.5462,0.94,13.5084,492.147,0.001059439,0.148152728
8.5462,0.95,13.5084,491.701,0.000749719,0.153802048
8.5462,0.96,13.5084,491.258,0.00048988,0.159632769
8.5462,0.97,13.5084,490.819,0.000279961,0.165666969
8.5462,0.98,13.5084,490.382,0.000129992,0.171892361
8.5462,0.99,13.5084,489.948,3e-05,0.178330269
8.5462,1.0,13.5084,489.517,0.0,0.184984674
13.5084,0.0,6.523,423.805,0.037353587,0.0
13.5084,0.01,6.523,424.201,0.032718853,2e-05
13.5084,0.02,6.523,424.601,0.028422234,7.9997e-05
13.5084,0.03,6.523,425.005,0.024429163,0.000179984
13.5084,0.04,6.523,425.412,0.020733566,0.000299955
13.5084,0.05,6.523,425.824,0.017309326,0.000439903
13.5084,0.06,6.523,426.241,0.014139564,0.000609814
13.5084,0.07,6.523,426.663,0.011206967,0.000789688
13.5084,0.08,6.523,427.09,0.008493825,0.00098951
13.5084,0.09,6.523,427.522,0.006001952,0.001189293
13.5084,0.1,6.523,427.961,0.003703135,0.001399021
13.5084,0.11,6.523,428.405,0.001588737,0.001608705
13.5084,0.12,6.523,428.856,-0.000352062,0.001818346
13.5084,0.13,6.523,429.313,-0.002130267,0.002037922
13.5084,0.14,6.523,429.778,-0.003756045,0.002237495
13.5084,0.15,6.523,430.249,-0.005238698,0.002447004
13.5084,0.16,6.523,430.728,-0.006587651,0.002636521
13.5084,0.17,6.523,431.214,-0.00781143,0.002826003
13.5084,0.18,6.523,431.709,-0.008916635,0.002995509
13.5084,0.19,6.523,432.211,-0.009912972,0.003164986
13.5084,0.2,6.523,432.722,-0.010805166,0.003314501
13.5084,0.21,6.523,433.242,-0.011601033,0.003444062
13.5084,0.22,6.523,433.771,-0.012306414,0.003563643
13.5084,0.23,6.523,434.31,-0.012927197,0.003663282
13.5084,0.24,6.523,434.858,-0.013468292,0.003742986
13.5084,0.25,6.523,435.416,-0.013935652,0.003812722
